cart_id,customer_id,created_at,cart_total,status
CART-65581320,CUST-3566,2025-06-28,2575.79,converted
CART-34516186,CUST-2046,2024-11-21,1714.54,abandoned
CART-92990089,CUST-2046,2024-12-19,883.87,abandoned
CART-06994976,CUST-2046,2025-01-16,1999.5,abandoned
CART-08752690,CUST-2046,2025-02-13,3755.93,abandoned
CART-12079613,CUST-2046,2025-03-08,4522.07,abandoned
CART-88007739,CUST-2046,2025-04-08,3117.19,abandoned
CART-34205195,CUST-2046,2025-04-23,3876.5,abandoned
CART-02920165,CUST-5608,2025-02-28,1942.28,abandoned
CART-49871614,CUST-5608,2025-05-17,4266.06,converted
CART-40959380,CUST-5608,2025-06-04,6547.48,converted
CART-64614002,CUST-5608,2025-06-16,3614.16,abandoned
CART-03975930,CUST-4465,2025-06-11,2893.08,converted
CART-37692798,CUST-4465,2025-08-11,1770.93,abandoned
CART-72676543,CUST-3207,2025-02-18,1473.92,converted
CART-38997960,CUST-3207,2025-03-23,551.7,abandoned
CART-65024042,CUST-3207,2025-07-12,351.03,abandoned
CART-96918422,CUST-5831,2025-07-06,1220.76,converted
CART-83564876,CUST-5244,2025-01-10,2145.1,abandoned
CART-81416337,CUST-5244,2025-02-03,2239.86,abandoned
CART-96642559,CUST-5244,2025-03-03,3581.27,abandoned
CART-81912804,CUST-5244,2025-04-16,1062.05,abandoned
CART-03447685,CUST-5244,2025-05-11,3589.36,abandoned
CART-97637183,GUEST-100333,2025-08-22,1649.47,abandoned
CART-85090139,CUST-5347,2025-07-23,1526.16,abandoned
CART-10058037,GUEST-100433,2025-04-23,1133.29,abandoned
CART-81803002,CUST-5057,2025-08-12,1449.31,converted
CART-99303765,CUST-6335,2025-05-23,1611.66,abandoned
CART-43588912,CUST-6335,2025-06-06,3484.09,abandoned
CART-47710144,CUST-5187,2025-06-08,10.94,abandoned
CART-20912103,CUST-2124,2024-11-24,2803.72,abandoned
CART-78083448,CUST-2124,2025-01-29,1082.06,abandoned
CART-65077577,CUST-2124,2025-02-18,3714.18,abandoned
CART-28886098,CUST-2124,2025-03-23,3320.23,abandoned
CART-89602516,CUST-2124,2025-04-15,2835.08,abandoned
CART-70304417,CUST-2124,2025-06-13,829.08,abandoned
CART-49917680,CUST-2124,2025-07-04,1615.39,abandoned
CART-48081021,CUST-7138,2025-01-16,1146.97,abandoned
CART-58183509,CUST-3698,2025-08-19,3349.23,abandoned
CART-74650058,CUST-1696,2025-05-25,532.84,abandoned
CART-16011369,GUEST-100076,2025-02-09,366.45,abandoned
CART-14284034,GUEST-100076,2025-03-25,2149.53,abandoned
CART-43810704,CUST-4366,2025-08-16,730.67,abandoned
CART-97582005,CUST-3147,2025-07-28,930.69,abandoned
CART-42591634,CUST-5611,2025-08-16,2252.63,converted
CART-66334534,GUEST-100825,2025-08-12,255.27,converted
CART-29509994,CUST-7180,2024-10-21,3815.1,converted
CART-61672336,CUST-7180,2024-12-07,1803.51,abandoned
CART-57270111,CUST-2273,2025-04-07,1115.23,abandoned
CART-47847018,CUST-2273,2025-05-04,3211.29,abandoned
CART-16748212,CUST-2273,2025-05-25,1368.47,abandoned
CART-12487451,CUST-2273,2025-06-23,4277.78,abandoned
CART-20034699,CUST-7017,2025-04-09,728.9,abandoned
CART-58800046,CUST-7017,2025-05-18,2966.57,abandoned
CART-42787771,CUST-7017,2025-07-09,3751.3,abandoned
CART-49121912,CUST-7017,2025-08-05,2948.41,abandoned
CART-26746091,CUST-6165,2025-07-19,7116.44,abandoned
CART-10838922,CUST-6165,2025-08-07,5688.69,abandoned
CART-68131217,CUST-6165,2025-08-17,4889.8,abandoned
CART-19546944,GUEST-101800,2025-06-27,877.4,abandoned
CART-76508711,CUST-2014,2024-10-11,634.09,abandoned
CART-80212766,CUST-2014,2024-11-30,594.74,abandoned
CART-93344508,CUST-2014,2025-04-07,1162.24,converted
CART-94043781,CUST-2014,2025-06-09,286.71,abandoned
CART-76025598,CUST-4433,2025-07-18,2261.04,abandoned
CART-13768063,CUST-5559,2024-11-12,3252.31,abandoned
CART-18975716,CUST-5559,2025-01-11,3358.72,abandoned
CART-43775054,CUST-5559,2025-02-24,2868.3,abandoned
CART-71944505,GUEST-102927,2025-05-21,2101.43,abandoned
CART-22271907,GUEST-102927,2025-08-21,1805.67,abandoned
CART-99123978,CUST-4502,2024-12-04,1014.68,abandoned
CART-67952638,CUST-4502,2025-02-08,974.3,abandoned
CART-15250651,CUST-4502,2025-04-06,666.8,abandoned
CART-26662267,CUST-3014,2025-02-23,45.49,abandoned
CART-90799274,GUEST-101244,2025-07-19,1396.44,abandoned
CART-30471292,CUST-4677,2025-03-23,358.41,abandoned
CART-61418405,CUST-4677,2025-05-16,353.78,abandoned
CART-65574464,GUEST-101955,2025-05-21,1129.52,abandoned
CART-70152152,CUST-5164,2025-01-25,1018.34,converted
CART-63388028,CUST-5164,2025-02-17,2929.29,abandoned
CART-77867299,GUEST-103452,2025-01-17,3268.9,abandoned
CART-56300389,GUEST-103452,2025-03-18,1833.37,abandoned
CART-36482883,CUST-6094,2025-08-08,725.8,abandoned
CART-69268983,CUST-5737,2024-10-24,4247.93,abandoned
CART-93109733,GUEST-100003,2025-07-05,1320.24,abandoned
CART-99929928,GUEST-103903,2025-05-13,1891.35,abandoned
CART-05780786,GUEST-103903,2025-07-07,974.74,abandoned
CART-40244143,CUST-4612,2025-06-22,3122.28,abandoned
CART-74818798,CUST-6057,2025-06-13,3130.27,abandoned
CART-85574993,CUST-6057,2025-07-10,3533.12,converted
CART-80881839,CUST-6057,2025-08-09,6757.75,converted
CART-94247747,GUEST-101904,2025-02-06,201.28,abandoned
CART-89250509,CUST-5584,2024-12-02,992.73,abandoned
CART-20748065,CUST-5584,2025-01-02,1028.38,abandoned
CART-43389594,CUST-4589,2024-12-03,570.14,converted
CART-41874664,CUST-2431,2025-01-20,1700.91,abandoned
CART-63400743,CUST-2431,2025-02-27,5644.9,converted
CART-82979519,CUST-2431,2025-04-22,5341.41,abandoned
CART-49674377,CUST-2431,2025-06-06,6998.43,abandoned
CART-93764434,CUST-2431,2025-06-17,5464.6,converted
CART-74976328,GUEST-102117,2025-07-03,100.64,abandoned
CART-29314876,CUST-3053,2025-05-24,674.3,abandoned
CART-70097661,CUST-2024,2025-07-20,609.5,converted
CART-07168086,CUST-1664,2024-11-29,1800.48,abandoned
CART-69196117,GUEST-103139,2025-05-26,1309.36,abandoned
CART-89157210,CUST-6526,2024-11-30,4910.8,converted
CART-42331233,CUST-6526,2024-12-30,1026.75,converted
CART-03214355,CUST-6526,2025-01-17,1661.46,abandoned
CART-28474580,CUST-2737,2024-12-24,406.74,abandoned
CART-53569591,CUST-2737,2025-01-23,1489.44,abandoned
CART-67984020,CUST-2737,2025-02-22,2610.23,abandoned
CART-18492974,CUST-2690,2024-12-18,595.39,abandoned
CART-87001067,CUST-2690,2025-02-21,700.88,converted
CART-57779533,CUST-2979,2025-07-12,701.2,abandoned
CART-13297482,CUST-1998,2024-10-31,419.13,abandoned
CART-34791417,CUST-1998,2024-11-26,1063.15,abandoned
CART-94064234,CUST-4210,2024-12-30,414.75,converted
CART-31431028,GUEST-101368,2025-07-29,657.63,abandoned
CART-40283214,CUST-4840,2025-04-13,867.58,abandoned
CART-21360285,CUST-2646,2025-02-22,480.92,abandoned
CART-37889599,CUST-7391,2025-08-15,880.02,abandoned
CART-76399208,CUST-3314,2024-12-20,5905.74,abandoned
CART-67709116,CUST-3314,2025-01-14,5984.48,abandoned
CART-64846047,CUST-3314,2025-01-24,7452.41,abandoned
CART-96479918,CUST-3314,2025-02-07,6023.71,abandoned
CART-36745261,CUST-3314,2025-02-19,5107.25,abandoned
CART-01693457,CUST-3023,2025-02-07,774.41,converted
CART-65094248,CUST-4122,2025-08-01,1109.07,abandoned
CART-89948052,CUST-7326,2025-07-29,1219.64,abandoned
CART-04218293,CUST-6624,2024-11-11,1014.96,abandoned
CART-82429673,CUST-6624,2024-12-23,648.95,abandoned
CART-27695121,CUST-6721,2025-05-03,1618.54,abandoned
CART-58741671,CUST-6721,2025-07-25,4280.8,converted
CART-31110062,CUST-5375,2025-05-07,361.46,converted
CART-28696905,CUST-6690,2025-04-02,676.19,abandoned
CART-51871083,CUST-6690,2025-05-07,1241.4,converted
CART-44040572,GUEST-102949,2025-08-04,2074.0,converted
CART-54228230,CUST-2140,2025-01-04,1955.74,converted
CART-32874747,CUST-2140,2025-01-26,1030.11,abandoned
CART-71155512,CUST-5291,2025-07-13,980.02,abandoned
CART-98238808,CUST-2832,2025-07-24,523.04,abandoned
CART-45152115,CUST-1609,2024-12-14,937.64,abandoned
CART-64064410,CUST-4160,2025-05-26,1691.58,abandoned
CART-24521153,CUST-4160,2025-06-16,1760.48,abandoned
CART-08457095,CUST-4461,2024-11-26,6587.5,abandoned
CART-41796483,CUST-4461,2024-12-15,3706.17,abandoned
CART-15709443,CUST-4461,2025-01-02,7199.14,abandoned
CART-94453228,CUST-4461,2025-02-08,5401.77,converted
CART-31259114,CUST-4461,2025-02-20,5403.39,abandoned
CART-42778601,CUST-4461,2025-03-07,1880.26,converted
CART-45203128,CUST-4461,2025-03-18,2790.21,abandoned
CART-06386213,CUST-3845,2025-01-23,1345.07,abandoned
CART-64327603,CUST-3845,2025-03-08,1391.51,abandoned
CART-28824327,CUST-3845,2025-04-29,1445.43,abandoned
CART-36436494,CUST-3845,2025-06-12,1350.22,abandoned
CART-27266979,CUST-6303,2024-12-13,350.66,abandoned
CART-23717669,CUST-6303,2025-02-19,280.34,abandoned
CART-86890410,CUST-3551,2025-02-06,99.86,abandoned
CART-53433134,CUST-5358,2025-08-19,599.26,converted
CART-17367586,CUST-6207,2024-12-17,91.27,abandoned
CART-55349595,CUST-6207,2025-03-04,250.74,abandoned
CART-51486216,CUST-6207,2025-04-10,987.93,abandoned
CART-23599313,CUST-6115,2025-03-21,1174.8,abandoned
CART-98584131,CUST-6115,2025-04-25,1414.39,abandoned
CART-65494987,CUST-6115,2025-06-14,96.34,abandoned
CART-00964293,CUST-6115,2025-07-18,1271.81,converted
CART-40464181,CUST-6975,2025-02-27,402.78,abandoned
CART-63427930,CUST-6975,2025-03-29,3051.37,converted
CART-62023726,CUST-2849,2025-06-26,31.04,abandoned
CART-43587630,CUST-5562,2025-04-01,465.22,abandoned
CART-36629192,GUEST-102460,2025-05-25,730.65,converted
CART-74759658,GUEST-100593,2025-05-05,2178.15,abandoned
CART-94657591,CUST-5273,2024-12-29,1061.02,abandoned
CART-57216650,CUST-3631,2025-01-21,1638.46,abandoned
CART-41355708,CUST-3631,2025-02-25,670.51,abandoned
CART-79181081,CUST-3631,2025-04-02,1474.16,abandoned
CART-75367581,GUEST-102542,2025-03-31,111.87,converted
CART-83786126,CUST-5904,2024-10-29,3676.13,abandoned
CART-10047920,CUST-5904,2024-11-10,3542.94,abandoned
CART-97784958,CUST-5904,2024-12-03,3625.98,abandoned
CART-57563839,CUST-1627,2024-11-18,1467.99,abandoned
CART-99635641,CUST-1627,2024-12-15,325.83,abandoned
CART-41123950,CUST-1627,2025-01-07,145.01,abandoned
CART-80344096,GUEST-102266,2025-06-30,412.47,abandoned
CART-66822856,CUST-4967,2025-01-16,1106.93,abandoned
CART-01767884,CUST-6725,2025-06-25,149.85,abandoned
CART-68159089,CUST-6271,2025-05-19,1306.28,abandoned
CART-58094603,CUST-6271,2025-06-08,4016.44,abandoned
CART-79333114,CUST-6271,2025-07-25,794.46,abandoned
CART-01658693,CUST-2843,2025-01-07,1756.99,abandoned
CART-45632354,CUST-3943,2024-12-13,883.02,abandoned
CART-17522044,CUST-3943,2025-01-02,152.89,abandoned
CART-19241678,CUST-3943,2025-02-03,600.12,abandoned
CART-01738750,GUEST-101810,2025-07-02,661.59,abandoned
CART-36381107,GUEST-102748,2025-06-27,1179.89,converted
CART-09055467,CUST-5644,2025-06-22,807.18,abandoned
CART-21562672,CUST-4062,2025-03-08,799.13,abandoned
CART-48062644,CUST-7005,2025-08-04,5104.76,abandoned
CART-27919314,CUST-7005,2025-08-21,1838.49,abandoned
CART-52398590,CUST-6374,2025-08-01,873.15,abandoned
CART-56595682,CUST-2945,2025-07-23,1460.64,abandoned
CART-88820455,CUST-2945,2025-08-21,5700.47,converted
CART-62636886,CUST-4252,2025-04-14,3671.33,abandoned
CART-72954705,CUST-4252,2025-05-07,3412.63,abandoned
CART-00467164,CUST-4252,2025-05-28,2529.1,abandoned
CART-14479993,CUST-4252,2025-07-08,1985.41,abandoned
CART-44235724,CUST-4252,2025-07-23,2310.02,abandoned
CART-67171551,CUST-6424,2024-11-23,1624.93,converted
CART-74283731,CUST-6424,2025-03-30,1223.1,converted
CART-03627735,CUST-4660,2025-06-02,1396.42,abandoned
CART-31673221,CUST-4660,2025-06-28,4505.49,abandoned
CART-49267104,CUST-4660,2025-07-19,3548.76,abandoned
CART-89926847,CUST-3932,2024-10-12,3057.53,abandoned
CART-36868747,CUST-3932,2024-10-22,3012.14,abandoned
CART-42929652,CUST-3932,2024-11-08,3007.09,abandoned
CART-10368383,CUST-3932,2024-12-14,832.85,abandoned
CART-17960449,CUST-3932,2024-12-24,2921.53,abandoned
CART-84513530,CUST-3932,2025-01-12,4694.26,abandoned
CART-22920777,CUST-4905,2025-07-18,1186.31,abandoned
CART-39827219,CUST-4710,2025-05-27,1884.48,abandoned
CART-95225531,CUST-4710,2025-06-17,135.11,abandoned
CART-12026514,GUEST-102273,2025-07-01,1923.56,abandoned
CART-88384344,CUST-3158,2025-08-16,21.94,converted
CART-09456392,CUST-5366,2025-08-17,325.31,abandoned
CART-22479066,CUST-2516,2025-01-10,1861.45,abandoned
CART-59579156,CUST-2516,2025-01-30,595.57,abandoned
CART-26296462,CUST-2516,2025-03-16,2019.74,abandoned
CART-52571526,CUST-5526,2025-01-05,963.23,abandoned
CART-71476405,CUST-5526,2025-02-04,483.15,abandoned
CART-22295389,CUST-3509,2024-11-02,164.98,abandoned
CART-66468071,CUST-3509,2025-01-26,386.88,abandoned
CART-73928003,CUST-1656,2025-07-06,6064.89,abandoned
CART-58044774,CUST-1656,2025-07-20,2367.75,abandoned
CART-25292050,CUST-6749,2024-10-05,2671.53,abandoned
CART-64447977,CUST-6749,2024-11-24,1805.01,abandoned
CART-68161189,CUST-6749,2025-01-13,3054.44,abandoned
CART-35874341,GUEST-102336,2025-06-25,748.49,abandoned
CART-11629941,CUST-5427,2025-06-01,1506.73,abandoned
CART-92958183,CUST-5322,2025-01-18,2875.91,abandoned
CART-03314070,CUST-3068,2025-05-20,1181.79,abandoned
CART-42708976,CUST-3068,2025-06-16,2060.52,abandoned
CART-41246871,CUST-3068,2025-07-06,366.96,converted
CART-11543853,CUST-7237,2025-04-01,691.81,abandoned
CART-61844584,CUST-5363,2025-04-06,1060.2,abandoned
CART-34559576,CUST-5363,2025-04-26,380.97,converted
CART-67751802,CUST-4056,2024-12-15,5098.81,abandoned
CART-40093659,CUST-4056,2025-01-24,3515.09,abandoned
CART-31555696,CUST-4056,2025-02-12,3397.16,abandoned
CART-35857823,CUST-4056,2025-02-27,2884.36,converted
CART-87547421,CUST-4056,2025-03-23,2305.98,abandoned
CART-43092277,CUST-4056,2025-05-19,609.16,abandoned
CART-40942542,CUST-4056,2025-07-16,2579.89,abandoned
CART-46911732,CUST-6722,2025-07-22,654.49,abandoned
CART-13607708,CUST-5723,2025-01-18,514.27,converted
CART-43004718,CUST-3394,2024-11-30,1527.55,abandoned
CART-83414976,GUEST-101943,2025-07-19,921.67,abandoned
CART-07551045,CUST-1482,2025-05-18,787.92,abandoned
CART-89533381,CUST-1482,2025-06-22,176.53,abandoned
CART-26507586,CUST-7238,2025-06-14,397.23,abandoned
CART-59926006,CUST-7238,2025-07-14,1043.45,converted
CART-85078656,CUST-6885,2025-04-09,2285.86,abandoned
CART-15039490,CUST-6885,2025-05-06,1758.17,abandoned
CART-14723321,CUST-6885,2025-05-28,1653.03,converted
CART-83534162,CUST-6885,2025-06-12,2790.5,abandoned
CART-28738750,CUST-6885,2025-08-07,1704.6,converted
CART-75561925,CUST-6441,2024-11-29,2131.85,abandoned
CART-79598521,CUST-2282,2024-12-07,637.3,abandoned
CART-72821761,CUST-2716,2025-07-31,1422.99,abandoned
CART-71820144,CUST-2716,2025-08-22,1353.41,abandoned
CART-88063902,CUST-2604,2025-07-03,5435.89,abandoned
CART-44074697,CUST-2604,2025-07-25,1949.68,abandoned
CART-61244328,CUST-2604,2025-08-06,5464.9,abandoned
CART-77945578,CUST-2604,2025-08-21,5776.85,abandoned
CART-63910246,CUST-5432,2025-08-22,581.78,converted
CART-33786425,CUST-2020,2024-12-27,3447.13,converted
CART-79758458,CUST-2020,2025-01-14,5171.42,abandoned
CART-72848635,CUST-2020,2025-02-01,5024.15,abandoned
CART-72455242,GUEST-103009,2025-05-15,2070.84,abandoned
CART-80763468,GUEST-103009,2025-07-11,984.37,abandoned
CART-13382296,CUST-5767,2025-07-28,1101.51,abandoned
CART-63990588,CUST-2088,2025-01-13,1391.18,abandoned
CART-40518681,CUST-3339,2024-12-07,489.58,abandoned
CART-49763247,CUST-3339,2025-02-03,1032.45,abandoned
CART-03768552,GUEST-103910,2024-12-21,672.86,abandoned
CART-30782614,CUST-7094,2025-02-05,999.36,abandoned
CART-28204484,CUST-1851,2024-10-21,1641.25,abandoned
CART-62582102,CUST-5477,2024-12-14,1791.74,abandoned
CART-12425812,CUST-5477,2025-01-10,4111.51,converted
CART-82415924,CUST-5477,2025-03-10,2349.67,abandoned
CART-36679106,CUST-5477,2025-04-19,4657.33,abandoned
CART-56378322,CUST-5477,2025-05-04,3003.48,abandoned
CART-25876485,CUST-6434,2025-04-05,299.83,abandoned
CART-76842972,CUST-6434,2025-07-15,382.88,abandoned
CART-50538123,CUST-5667,2025-01-02,67.89,converted
CART-65374676,CUST-5667,2025-01-22,1185.75,abandoned
CART-52113976,CUST-5667,2025-02-11,1818.34,abandoned
CART-24621445,CUST-4218,2024-11-05,539.48,abandoned
CART-45678816,CUST-4218,2024-11-25,1222.35,abandoned
CART-20805421,CUST-4218,2024-12-29,1035.09,abandoned
CART-53590764,CUST-4218,2025-01-18,1797.49,converted
CART-77580727,CUST-4218,2025-04-04,521.73,abandoned
CART-80514899,CUST-2590,2025-06-27,220.3,abandoned
CART-81617463,CUST-6986,2025-02-27,953.37,converted
CART-22441872,CUST-6986,2025-04-08,728.59,abandoned
CART-60685162,CUST-6312,2024-12-01,2742.83,converted
CART-21143681,CUST-6312,2025-01-23,5992.11,abandoned
CART-13236575,CUST-6312,2025-02-07,2519.37,abandoned
CART-14789639,CUST-4001,2025-04-23,998.09,abandoned
CART-34011222,CUST-4001,2025-08-11,1615.56,abandoned
CART-86607269,CUST-5388,2025-03-09,1833.37,abandoned
CART-19225892,CUST-5388,2025-03-22,3679.83,abandoned
CART-95662594,CUST-5388,2025-04-27,3728.84,converted
CART-15948360,CUST-5388,2025-06-26,3121.16,abandoned
CART-04387533,CUST-5388,2025-07-23,2945.91,converted
CART-58023855,CUST-5388,2025-08-07,8135.84,abandoned
CART-72579657,CUST-5388,2025-08-18,2545.61,abandoned
CART-02261017,CUST-2132,2025-08-11,1098.27,abandoned
CART-87855539,GUEST-100168,2025-06-02,305.88,abandoned
CART-77021527,GUEST-100168,2025-08-01,952.66,converted
CART-17074931,CUST-3380,2024-11-23,2340.51,abandoned
CART-44743327,CUST-3380,2024-12-11,159.57,abandoned
CART-68533363,GUEST-103415,2025-07-10,919.25,abandoned
CART-22824147,CUST-2508,2024-10-01,2426.54,abandoned
CART-07017132,CUST-2508,2024-11-24,407.34,abandoned
CART-42119425,CUST-2508,2024-12-20,824.33,abandoned
CART-05111165,CUST-3230,2025-02-25,405.13,abandoned
CART-22436722,CUST-3040,2025-04-02,2399.89,abandoned
CART-10707911,CUST-3040,2025-04-19,1957.57,abandoned
CART-59403677,CUST-3040,2025-07-12,3483.99,abandoned
CART-96432156,CUST-3082,2024-11-18,94.46,abandoned
CART-39355438,CUST-3082,2024-12-11,1881.13,abandoned
CART-19772133,CUST-3082,2025-04-13,1632.51,abandoned
CART-70621187,CUST-6091,2025-06-11,1144.05,abandoned
CART-75070145,CUST-4106,2024-12-20,2051.7,converted
CART-02857416,CUST-4106,2025-01-06,3061.59,abandoned
CART-42698359,CUST-4106,2025-02-07,2883.2,abandoned
CART-84372144,CUST-4106,2025-03-22,2656.34,abandoned
CART-39014527,CUST-4106,2025-04-12,1423.13,abandoned
CART-40806949,CUST-4106,2025-06-20,3368.37,abandoned
CART-84432088,CUST-4106,2025-07-10,2690.22,abandoned
CART-44656181,CUST-4106,2025-08-20,2636.04,converted
CART-21208610,CUST-2751,2025-01-18,3529.51,abandoned
CART-29945020,CUST-2751,2025-01-29,1964.01,abandoned
CART-72686815,CUST-2751,2025-02-12,2864.26,converted
CART-55096037,CUST-2751,2025-03-13,5647.47,abandoned
CART-26808692,CUST-2751,2025-04-10,2150.33,abandoned
CART-61857004,CUST-2751,2025-05-05,2438.02,abandoned
CART-75962862,CUST-2751,2025-05-15,2901.2,abandoned
CART-16905836,GUEST-101786,2025-08-21,1572.62,abandoned
CART-41071301,CUST-5376,2025-01-08,809.4,abandoned
CART-94851883,CUST-5376,2025-06-16,348.8,abandoned
CART-69551089,CUST-4305,2025-08-10,1315.07,abandoned
CART-13011483,CUST-7412,2025-08-05,886.82,abandoned
CART-55608208,CUST-2103,2024-10-07,514.3,abandoned
CART-88394135,CUST-4545,2025-04-30,179.14,converted
CART-72192175,CUST-4545,2025-07-05,126.6,abandoned
CART-27826763,CUST-1790,2025-04-12,781.44,abandoned
CART-46988369,CUST-1790,2025-08-08,469.12,converted
CART-68136904,CUST-3161,2025-05-08,1599.45,abandoned
CART-97480567,CUST-5278,2025-04-01,2291.05,abandoned
CART-74332508,CUST-5278,2025-05-01,3135.45,abandoned
CART-14169264,CUST-5278,2025-05-16,1598.94,abandoned
CART-61359924,CUST-5278,2025-06-06,3896.7,abandoned
CART-40492658,CUST-5278,2025-06-23,1549.51,abandoned
CART-66745543,CUST-5278,2025-07-11,2241.55,converted
CART-69195987,CUST-7311,2025-04-30,2527.95,abandoned
CART-15806963,CUST-7311,2025-05-25,4682.96,abandoned
CART-46238548,CUST-7311,2025-06-13,1229.39,abandoned
CART-22005540,CUST-7311,2025-06-23,2587.11,abandoned
CART-90384467,CUST-7311,2025-07-13,5706.1,abandoned
CART-13142611,CUST-4251,2024-11-15,2648.9,abandoned
CART-91194847,CUST-4251,2025-02-11,3467.5,converted
CART-11838127,CUST-7207,2025-03-18,1258.5,abandoned
CART-22072373,CUST-7207,2025-04-10,3277.2,abandoned
CART-68657242,CUST-7207,2025-06-19,705.47,abandoned
CART-83576988,CUST-7207,2025-08-06,1710.5,abandoned
CART-69964981,CUST-7212,2024-10-28,421.0,abandoned
CART-33599068,CUST-7212,2024-12-31,2182.42,converted
CART-47731239,CUST-6363,2025-07-27,191.38,abandoned
CART-79812352,CUST-4566,2024-12-31,2347.86,abandoned
CART-13293532,CUST-4566,2025-02-05,1480.83,abandoned
CART-48750398,CUST-4566,2025-02-25,1890.62,abandoned
CART-19864597,GUEST-101583,2025-07-29,2442.54,converted
CART-22944134,CUST-1703,2025-07-19,1928.13,abandoned
CART-34092025,CUST-1703,2025-08-16,1050.31,abandoned
CART-65035010,CUST-1820,2025-02-01,2600.6,abandoned
CART-21751766,CUST-2039,2025-05-20,2407.74,abandoned
CART-03948268,CUST-2039,2025-06-17,3714.76,abandoned
CART-78037465,CUST-2039,2025-07-06,4000.54,converted
CART-57063711,CUST-2039,2025-08-17,2279.3,abandoned
CART-52326335,CUST-6289,2025-05-06,2082.87,abandoned
CART-69751626,CUST-6289,2025-06-03,402.34,converted
CART-35609554,CUST-6289,2025-06-24,960.59,abandoned
CART-88634397,GUEST-100312,2025-07-28,178.83,abandoned
CART-78723467,CUST-2668,2025-08-21,645.98,abandoned
CART-22917841,CUST-7375,2025-04-14,2280.89,abandoned
